PLAYER_ID,PLAYER_NAME,OVERALL_TOTAL_SCORE,OVERALL_ROUNDS_PLAYED,OVERALL_GAMES_PLAYED,OVERALL_ACCURACY,OVERALL_AVERAGE_GAME_SCORE,OVERALL_HIGHEST_HEDGE_STREAK,OVERALL_AVERAGE_HEDGE_STREAK,OVERALL_MEDIAN_GAME_SCORE,OVERALL_AVG_ROUND_SCORE,OVERALL_MED_ROUND_SCORE,OVERALL_LOWEST_ROUND_SCORE,OVERALL_HIGHEST_ROUND_SCORE,OVERALL_LOWEST_GAME_SCORE,OVERALL_HIGHEST_GAME_SCORE,OVERALL_GAME_SCORE_STD_DEV,OVERALL_ROUND_SCORE_STD_DEV,TOP_FINISHES,TOP3_FINISHES,TOP_FINISH_RATE,TOP3_FINISH_RATE,NM_TOTAL_SCORE,NM_ROUNDS_PLAYED,NM_GAMES_PLAYED,NM_ACCURACY,NM_HIGHEST_HEDGE_STREAK,NM_AVERAGE_HEDGE_STREAK,NM_AVG_GAME_SCORE,NM_MEDIAN_GAME_SCORE,NM_AVG_ROUND_SCORE,NM_MED_ROUND_SCORE,NM_LOWEST_ROUND_SCORE,NM_HIGHEST_ROUND_SCORE,NM_LOWEST_GAME_SCORE,NM_HIGHEST_GAME_SCORE,NM_GAME_SCORE_STD_DEV,NM_ROUNDS_SCORE_STD_DEV,NM_TOP_FINISHES,NM_TOP3_FINISHES,NM_TOP_FINISH_RATE,NM_TOP3_FINISH_RATE,NMPZ_TOTAL_SCORE,NMPZ_ROUNDS_PLAYED,NMPZ_GAMES_PLAYED,NMPZ_ACCURACY,NMPZ_HIGHEST_HEDGE_STREAK,NMPZ_AVERAGE_HEDGE_STREAK,NMPZ_AVG_GAME_SCORE,NMPZ_MEDIAN_GAME_SCORE,NMPZ_AVG_ROUND_SCORE,NMPZ_MED_ROUND_SCORE,NMPZ_LOWEST_ROUND_SCORE,NMPZ_HIGHEST_ROUND_SCORE,NMPZ_LOWEST_GAME_SCORE,NMPZ_HIGHEST_GAME_SCORE,NMPZ_GAME_SCORE_STD_DEV,NMPZ_ROUNDS_SCORE_STD_DEV,NMPZ_TOP_FINISHES,NMPZ_TOP3_FINISHES,NMPZ_TOP_FINISH_RATE,NMPZ_TOP3_FINISH_RATE,TOTAL_TESTS,OVERALL_IMPROVEMENT,RECENT_IMPROVEMENT,RECENT_5_IMPROVEMENT,FIRST_TEST_NAME,LAST_TEST_NAME,OVERALL_ADJ_ACCURACY,NM_ADJ_ACCURACY,NMPZ_ADJ_ACCURACY
5e3b0e14dba5103fdccf2e4e,lemontree,2235039,1000,200,0.4470078,11175.195,1,1,11235.5,2235.039,2105.5,0,4997,1965,20107,3661.174265177772,1599.700284428305,0,0,0,0,1802657,800,160,0.45066425,1,1,11266.60625,11206.5,2253.32125,2139,0,4997,2149,20107,3604.337248371745,1608.5913091895031,0,0,0,0,432382,200,40,0.432382,0,0,10809.55,11798.5,2161.91,2000,0,4987,1965,17539,3906.4121646339368,1565.4571217379287,0,0,0,0,10,0.24180799999999997,0.082976,0.03429599999999999,August 2023,June 2024,0.4962086666666667,0.500295,0.4798633333333333
5e5939de12777c09acb5eb4b,Pix,6329,5,1,0.25316,6329,0,0,6329,1265.8,1184,827,1877,6329,6329,,382.2525343277661,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,827,1877,6329,6329,,,0,0,,,1,0,,,August 2024,August 2024,,,
5e62fc4f8fd6cf1b0056adaa,PenRaiser_SB_32,118074,45,9,0.5247733333333333,13119.333333333334,1,1,12235,2623.866666666667,3082,0,4978,9469,21932,3755.3722851403163,1568.2334009961655,0,0,0,0,71468,25,5,0.571744,1,1,14293.6,12661,2858.72,3312,126,4933,11177,21932,4476.947174135518,1554.1927164930353,0,0,0,0,46606,20,4,0.46606,0,0,11651.5,11183.5,2330.3,2446.5,0,4978,9469,14770,2390.09769674798,1575.081585188526,0,0,0,0,2,0.10568400000000006,0.10568400000000006,,March 2024,July 2024,,,
5e6bd352b3ec1786bc33f817,❤GeoPsique❤,63377,30,6,0.42251333333333335,10562.833333333334,0,0,10280.5,2112.5666666666666,1850.5,17,4791,7378,13667,2560.245691335111,1454.1990922841342,0,0,0,0,63377,30,6,0.42251333333333335,0,0,10562.833333333334,10280.5,2112.5666666666666,1850.5,17,4791,7378,13667,2560.245691335111,1454.1990922841342,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,June 2024,June 2024,,,
5e7054fd2ad6cf16ec368ce1,dev,543917,200,40,0.543917,13597.925,0,0,13544,2719.585,3042,4,4990,6760,19952,3409.825362097009,1564.8891334532298,0,0,0,0,281325,100,20,0.56265,0,0,14066.25,13644.5,2813.25,3184.5,23,4990,7565,17892,3174.0899483158946,1498.507924570304,0,0,0,0,262592,100,20,0.525184,0,0,13129.6,12994,2625.92,2970.5,4,4968,6760,19952,3650.913584296402,1630.7185532764383,0,0,0,0,2,-0.037466,-0.037466,,November 2023,December 2023,,,
5e8e59292ad6cf212829d2bb,Happy Birthday,357168,175,35,0.408192,10204.8,0,0,10413,2040.96,2018,0,5000,3981,15456,3063.2872865599793,1474.7013256927655,0,0,0,0,357168,175,35,0.408192,0,0,10204.8,10413,2040.96,2018,0,5000,3981,15456,3063.2872865599793,1474.7013256927655,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,2,-0.015773333333333306,-0.015773333333333306,,October 2023,November 2023,,,
5e8f73b22ad6cf6e8851b0ca,Tonito,1875326,645,129,0.5814964341085271,14537.410852713178,3,1.18,14918,2907.4821705426357,3113,0,5000,2802,23735,4519.009294082056,1612.327510154187,2,8,0.015503875968992248,0.06201550387596899,1522635,495,99,0.6152060606060606,3,1.2,15380.151515151516,16294,3076.030303030303,3566,0,5000,2802,23735,4225.521269618696,1574.278564930616,1,7,0.010101010101010102,0.0707070707070707,347159,145,29,0.47884,1,1,11971,11371,2394.2,2374,0,4991,4289,21510,4316.646267648069,1609.5719927980854,1,1,0.010101010101010102,0.010101010101010102,10,-0.50808,-0.45872599999999997,-0.33355999999999997,November 2023,August 2024,,0.6800161434977579,
5e9764acd502e1472c1b694d,Alphy,202868,100,20,0.405736,10143.4,0,0,8771.5,2028.68,2183.5,1,4866,3367,19263,4232.030481931812,1584.113316653831,0,0,0,0,202868,100,20,0.405736,0,0,10143.4,8771.5,2028.68,2183.5,1,4866,3367,19263,4232.030481931812,1584.113316653831,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,April 2024,April 2024,,,
5eb8f59b318e46ab803dcba4,ᚱᚮᛐᛍᚴᛁ,60867,45,9,0.27052,6763,0,0,7230,1352.6,946,1,4854,3170,9582,2125.853946064969,1424.9466656685786,0,0,0,0,60867,45,9,0.27052,0,0,6763,7230,1352.6,946,1,4854,3170,9582,2125.853946064969,1424.9466656685786,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,August 2023,August 2023,,,
5ec26de5a789c45a9c13cf3c,sp4ghet,159596,50,10,0.638384,15959.6,1,1,15891,3191.92,3599,30,4999,8636,22599,4518.485476351561,1564.410112470512,0,1,0,0.1,159596,50,10,0.638384,1,1,15959.6,15891,3191.92,3599,30,4999,8636,22599,4518.485476351561,1564.410112470512,0,1,0,0.1,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,January 2024,January 2024,,,
5eccd6d68d6ade72cc836cb8,Šťýдēňț,136789,60,12,0.45596333333333333,11399.083333333334,0,0,10522.5,2279.8166666666666,2257.5,1,5000,5101,16990,3612.5544978588214,1577.3569665741486,0,0,0,0,136789,60,12,0.45596333333333333,0,0,11399.083333333334,10522.5,2279.8166666666666,2257.5,1,5000,5101,16990,3612.5544978588214,1577.3569665741486,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,2,0.0599533333333333,0.0599533333333333,,April 2024,July 2024,,,
5ed51eab282ad28b94ff9efc,Salex,12530,5,1,0.5012,12530,0,0,12530,2506,2781,31,4780,12530,12530,,2243.6777843531813,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,12530,5,1,0.5012,0,0,12530,12530,2506,2781,31,4780,12530,12530,,2243.6777843531813,0,0,,,1,0,,,March 2024,March 2024,,,
5ed7d66d5d34e779bccc6590,kirilka,34789,10,2,0.69578,17394.5,0,0,17394.5,3478.9,4044,535,4640,16266,18523,1595.9401617855226,1279.6229913533127,0,0,0,0,34789,10,2,0.69578,0,0,17394.5,17394.5,3478.9,4044,535,4640,16266,18523,1595.9401617855226,1279.6229913533127,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,January 2024,January 2024,,,
5ee933f15426a914442197e4,Jeif,1183017,310,62,0.7632367741935484,19080.91935483871,5,1.87,19267,3816.1838709677418,4206.5,1,4997,11553,23530,2438.1544249698377,1190.9903442093894,11,20,0.1774193548387097,0.3225806451612903,757999,195,39,0.7774348717948718,6,1.8,19435.871794871793,19514,3887.174358974359,4277,29,4997,14578,23530,2153.259157649167,1141.8156593776423,7,12,0.1794871794871795,0.3076923076923077,425018,115,23,0.7391617391304348,3,1.67,18479.043478260868,19026,3695.808695652174,4174,1,4990,11553,23198,2805.732168258403,1266.048577267081,4,8,0.10256410256410256,0.20512820512820512,7,-0.01648000000000005,-0.007637333333333385,0.019259999999999944,October 2023,May 2024,,,
5eedb3d29d57a84ae09c4290,Hydro,100462,55,11,0.36531636363636366,9132.90909090909,0,0,7892,1826.581818181818,1626,8,4486,5002,17175,3507.512936540648,1346.1879512163225,0,0,0,0,100462,55,11,0.36531636363636366,0,0,9132.90909090909,7892,1826.581818181818,1626,8,4486,5002,17175,3507.512936540648,1346.1879512163225,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,August 2023,August 2023,,,
5ef35fd819612a2940d22de2,Mich,54322,25,5,0.434576,10864.4,0,0,10335,2172.88,2038,1,4784,8738,13590,1847.7118281810071,1629.7950791433873,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,54322,25,5,0.434576,0,0,10864.4,10335,2172.88,2038,1,4784,8738,13590,1847.7118281810071,1629.7950791433873,0,0,,,1,0,,,March 2024,March 2024,,,
5f07412b8551644f80314987,hyacinthsj,784381,265,53,0.5919856603773584,14799.641509433963,1,1,15019,2959.9283018867923,3286,0,4989,6827,20945,3052.23983330275,1480.3915022722874,0,0,0,0,667889,220,44,0.6071718181818182,1,1,15179.295454545454,15488.5,3035.859090909091,3401.5,0,4989,6827,20945,2964.1155510539734,1485.3359889264111,0,0,0,0,107433,40,8,0.537165,0,0,13429.125,13375,2685.825,2774,5,4757,8974,17166,2733.914226891546,1391.157791194083,0,0,0,0,8,-0.28659999999999997,-0.22758526315789473,-0.22304000000000002,October 2023,August 2024,,,
5f172e581874328b38c066f7,flipster22,1160157,410,82,0.5659302439024391,14148.256097560976,1,1,14237.5,2829.651219512195,3152,0,5000,6643,21734,3640.852922049997,1645.60839813122,0,3,0,0.036585365853658534,622998,210,42,0.5933314285714286,1,1,14833.285714285714,14983.5,2966.657142857143,3339.5,0,5000,7292,21734,3227.9253399048744,1634.0403911776477,0,2,0,0.047619047619047616,537159,200,40,0.537159,1,1,13428.975,13748,2685.795,2887,0,5000,6643,21406,3942.266860576539,1649.5068960146848,0,1,0,0.023809523809523808,6,0.0023560000000000247,0.06198199999999998,0.05130000000000001,November 2023,July 2024,,,0.5962355555555555
5f29c8819762af0001d89a97,Capi,69493,25,5,0.555944,13898.6,0,0,14403,2779.72,3345,4,4975,11229,16472,2377.9962153039687,1739.1181673480385,0,0,0,0,69493,25,5,0.555944,0,0,13898.6,14403,2779.72,3345,4,4975,11229,16472,2377.9962153039687,1739.1181673480385,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,June 2024,June 2024,,,
5f3c49af588cd80001d51f51,bones,1743907,605,121,0.5764981818181818,14412.454545454546,1,1,14170,2882.490909090909,3239,0,4999,3133,24207,3897.7431931824344,1618.5320509647006,3,6,0.024793388429752067,0.049586776859504134,983389,310,62,0.6344445161290323,1,1,15861.112903225807,16260.5,3172.222580645161,3632,0,4999,4267,23398,3717.3127390629916,1547.8559364488674,1,1,0.016129032258064516,0.016129032258064516,515678,200,40,0.515678,1,1,12891.95,12787.5,2578.39,2867.5,0,4990,3133,24207,3392.879013463345,1609.769859327724,2,5,0.03225806451612903,0.08064516129032258,7,0.03121263157894738,-0.1504293684210526,-0.10411136842105262,February 2024,August 2024,,,0.5722388888888889
5f66872ebcfad7000142d950,Phorcys,3308005,1280,256,0.51687578125,12921.89453125,1,1,13059.5,2584.37890625,2743.5,0,5000,1909,22403,3442.90110226826,1624.699049054932,0,1,0,0.00390625,2326024,880,176,0.5286418181818182,1,1,13216.045454545454,13381,2643.2090909090907,2813.5,0,5000,1909,22403,3463.8989592654116,1619.5940849484477,0,0,0,0,750042,300,60,0.500028,1,1,12500.7,12570.5,2500.14,2590,0,4999,4404,22132,3071.597304335319,1620.6285817546227,0,1,0,0.005681818181818182,13,0.03772600000000004,-0.07436831578947367,-0.06427399999999994,August 2023,August 2024,0.5780472693032015,0.585919191919192,0.5549562962962963
5f7ddfaa5e57b3000189a24e,swangambit,172596,65,13,0.5310646153846154,13276.615384615385,0,0,13431,2655.3230769230768,2853,0,4986,7718,17422,2916.4906994537114,1529.788220637092,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,172596,65,13,0.5310646153846154,0,0,13276.615384615385,13431,2655.3230769230768,2853,0,4986,7718,17422,2916.4906994537114,1529.788220637092,0,0,,,1,0,,,December 2023,December 2023,,,
5f85ce00fc3aec0001758b8d,Xander,1244746,440,88,0.5657936363636363,14144.84090909091,1,1,13825.5,2828.9681818181816,3198.5,0,5000,5937,22898,3615.0446746893736,1566.7775847260516,1,4,0.011363636363636364,0.045454545454545456,907519,300,60,0.6050126666666666,1,1,15125.316666666668,14655.5,3025.0633333333335,3378,0,5000,8310,22898,3290.2176219818652,1483.0202291270339,1,4,0.016666666666666666,0.06666666666666667,337227,140,28,0.48175285714285715,0,0,12043.82142857143,11611,2408.7642857142855,2473,1,4981,5937,18525,3426.354622627378,1661.6551988905521,0,0,0,0,5,-0.05127666666666664,-0.14073066666666667,-0.05127666666666664,November 2023,March 2024,,,
5f903357aae2c100010dbdd4,nestor,16457,5,1,0.65828,16457,0,0,16457,3291.4,3352,2291,4388,16457,16457,,795.7587574133256,0,0,0,0,16457,5,1,0.65828,0,0,16457,16457,3291.4,3352,2291,4388,16457,16457,,795.7587574133256,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,February 2024,February 2024,,,
5f91a2db3d05310001d589c3,Daan,450345,250,50,0.360276,9006.9,0,0,9477.5,1801.38,1552.5,0,5000,681,18104,3270.923417018503,1568.5346664960898,0,0,0,0,157181,100,20,0.314362,0,0,7859.05,7873.5,1571.81,1034.5,0,5000,681,18104,3712.7881706340318,1480.6478311874164,0,0,0,0,88057,50,10,0.352228,0,0,8805.7,9291,1761.14,1649,0,4981,3866,15157,2996.6020756850585,1426.3372672688602,0,0,0,0,3,0.09585200000000005,0.05798600000000004,,October 2023,August 2024,,,
5f9adbbe6ca2e400010530f4,Pup,253791,200,40,0.253791,6344.775,0,0,6045.5,1268.955,819.5,0,4922,1830,14622,3316.1902840458356,1320.3662370721238,0,0,0,0,110013,100,20,0.220026,0,0,5500.65,5558,1100.13,706,1,4922,1830,11287,2779.860068420711,1203.0731482333067,0,0,0,0,143778,100,20,0.287556,0,0,7188.9,6247.5,1437.78,948,0,4920,2016,14622,3653.123321214328,1413.9943422800532,0,0,0,0,2,0.06752999999999998,0.06752999999999998,,November 2023,December 2023,,,
5fa7ab03b45c670001342904,kent,4057174,1330,266,0.6101013533834586,15252.533834586466,2,1.25,15456.5,3050.506766917293,3436.5,0,4999,3718,23575,3603.2067662014624,1532.2747795353157,4,14,0.015037593984962405,0.05263157894736842,2958502,940,188,0.6294685106382979,2,1.21,15736.712765957447,15928.5,3147.3425531914895,3532.5,0,4999,7184,23575,3440.8096430927417,1479.0219741437245,2,8,0.010638297872340425,0.0425531914893617,843979,290,58,0.5820544827586207,2,1.5,14551.362068965518,14636.5,2910.2724137931036,3362,0,4999,3718,22104,3586.2018905800605,1621.1579195130869,2,6,0.010638297872340425,0.031914893617021274,13,-0.028676222222222214,-0.14361599999999997,-0.13369799999999998,August 2023,August 2024,0.6814404697380307,0.6928683215130024,0.6443984674329502
5fba6bb84876100001068d07,Sadu,2971,5,1,0.11884,2971,0,0,2971,594.2,80,1,2796,2971,2971,,1231.522634789958,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,2971,5,1,0.11884,0,0,2971,2971,594.2,80,1,2796,2971,2971,,1231.522634789958,0,0,,,1,0,,,December 2023,December 2023,,,
5fe6c5e7ae5ccd000197c9e7,logan,4768377,1310,262,0.7279964885496183,18199.91221374046,6,1.56,18605,3639.9824427480917,4130,0,5000,7776,24406,3381.2337984824417,1363.1228851427886,23,89,0.08778625954198473,0.33969465648854963,3481126,940,188,0.7406651063829788,6,1.79,18516.627659574468,18734.5,3703.3255319148934,4222,0,5000,7776,24406,3338.0101857244235,1326.995478515281,13,59,0.06914893617021277,0.31382978723404253,952635,270,54,0.7056555555555556,1,1,17641.38888888889,18414,3528.277777777778,3958,0,4998,9309,23310,3378.221869563928,1400.1974860711614,10,30,0.05319148936170213,0.1595744680851064,13,-0.022519578947368335,-0.14915,-0.09365599999999996,August 2023,August 2024,0.7991823691460055,0.8069940898345154,0.7719860082304527
5ff0a98c0c42b3000156c799,Alexeycraggy,597143,210,42,0.568707619047619,14217.690476190477,1,1,13814.5,2843.538095238095,3049,0,5000,5361,21981,3878.6443508009343,1576.9537088957304,1,3,0.023809523809523808,0.07142857142857142,597143,210,42,0.568707619047619,1,1,14217.690476190477,13814.5,2843.538095238095,3049,0,5000,5361,21981,3878.6443508009343,1576.9537088957304,1,3,0.023809523809523808,0.07142857142857142,,,,,,,,,,,,,,,,,0,0,0,0,3,-0.02354400000000001,-0.07615000000000005,,August 2023,October 2023,,,
5ff10c165de5560001f37f9d,vaivod,109409,45,9,0.4862622222222222,12156.555555555555,0,0,11791,2431.311111111111,2681,2,4730,9570,15667,2102.4935196095134,1539.9146080221462,0,0,0,0,51106,20,4,0.51106,0,0,12776.5,12424,2555.3,2765,2,4592,10591,15667,2174.1888142477414,1572.943419198542,0,0,0,0,,,,,,,,,,,49,4730,9570,14097,,,0,0,0,0,2,-0.044635999999999953,-0.044635999999999953,,April 2024,August 2024,,,
5ffa660ae8ee080001350d46,AlphaZero4000,315945,135,27,0.4680666666666667,11701.666666666666,0,0,11971,2340.3333333333335,2459,0,4887,6429,18705,2877.166835621459,1554.6420809948506,0,0,0,0,119394,50,10,0.477576,0,0,11939.4,12067.5,2387.88,2741,1,4677,6846,18705,3278.4560390525294,1481.2768141032925,0,0,0,0,196551,85,17,0.4624729411764706,0,0,11561.823529411764,10483,2312.364705882353,2327,0,4887,6429,15722,2711.0678707844995,1604.2047874258449,0,0,0,0,2,0.015103058823529414,0.015103058823529414,,March 2024,April 2024,,,
5ffb5e4975d2770001545cf5,Geooo,1574256,515,103,0.6113615533980582,15284.038834951456,1,1,15131,3056.8077669902914,3426,0,4992,7959,22420,3052.44393887914,1543.3868601228921,5,7,0.04854368932038835,0.06796116504854369,817527,265,53,0.6170015094339623,1,1,15425.037735849057,15328,3085.0075471698115,3435,0,4990,7959,20454,2896.7730321859876,1500.4312713350118,1,1,0.018867924528301886,0.018867924528301886,452586,150,30,0.603448,1,1,15086.2,15074,3017.24,3341.5,0,4992,8457,22420,2967.6590100616345,1528.3638310297715,4,6,0.07547169811320754,0.11320754716981132,7,-0.006066000000000016,-0.07694199999999995,0.01210599999999995,November 2023,August 2024,,,0.6652237037037037
60069f898c6114000112b409,icepelican,2172298,1000,200,0.4344596,10861.49,1,1,10616,2172.298,2112.5,0,5000,1771,20941,3841.27947434185,1582.5324641219845,0,0,0,0,1353362,600,120,0.45112066666666667,1,1,11278.016666666666,10746.5,2255.6033333333335,2201,0,5000,2593,20059,3844.4921641225906,1580.0335439477226,0,0,0,0,652945,300,60,0.43529666666666667,1,1,10882.416666666666,11355.5,2176.483333333333,2250.5,1,4985,1771,20941,3692.59637653508,1614.381615356171,0,0,0,0,10,-0.02977000000000002,-0.123116,-0.06828000000000001,November 2023,August 2024,0.49502716049382717,0.5008018518518519,0.4834777777777778
600801c48b224300016f36fd,Mada,74909,25,5,0.599272,14981.8,0,0,15738,2996.36,3400,61,4961,9687,19906,4414.052106624932,1584.7053353857302,0,0,0,0,74909,25,5,0.599272,0,0,14981.8,15738,2996.36,3400,61,4961,9687,19906,4414.052106624932,1584.7053353857302,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,February 2024,February 2024,,,
6016ae33d48bd30001e71782,[TNT] Diablo,158673,50,10,0.634692,15867.3,0,0,14429.5,3173.46,3285,142,4869,13152,19754,2823.0972353073494,1286.4808587771527,0,1,0,0.1,84268,25,5,0.674144,0,0,16853.6,17105,3370.72,3630,180,4869,13152,19754,2831.7227971678303,1198.069697471729,0,0,0,0,74405,25,5,0.59524,0,0,14881,13818,2976.2,3266,142,4782,13253,19752,2735.2519079602157,1364.7670130831855,0,1,0,0.2,3,-0.10505999999999993,0.036880000000000024,,November 2023,January 2024,,,
601ab5166d405900012c6669,Matteo Kinkela,150345,100,20,0.30069,7517.25,0,0,7418,1503.45,1274.5,1,4751,1657,15669,3357.321253618724,1430.9336113181491,0,0,0,0,150345,100,20,0.30069,0,0,7517.25,7418,1503.45,1274.5,1,4751,1657,15669,3357.321253618724,1430.9336113181491,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,April 2024,April 2024,,,
601f1d75228a5e00019741e1,davedavedave,1529777,585,117,0.5230006837606838,13075.017094017094,1,1,13774,2615.0034188034188,2854,0,5000,3248,20887,3801.053669707914,1657.1034970695102,0,1,0,0.008547008547008548,874296,300,60,0.582864,1,1,14571.6,14910,2914.32,3193.5,1,5000,6060,20887,3296.575192529362,1564.7076404236032,0,0,0,0,425941,185,37,0.46047675675675676,0,0,11511.918918918918,12500,2302.3837837837837,2191,0,4978,3248,19546,3964.309902114112,1699.8573469559144,0,1,0,0.016666666666666666,6,0.011458823529411744,-0.09976800000000002,-0.13815000000000005,March 2024,August 2024,,,0.5095377245508982
602004f5fe36ae000125a538,Michiel,17178,10,2,0.34356,8589,0,0,8589,1717.8,1539,224,3878,5519,11659,4341.635636485402,1241.4757347608531,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,224,3878,5519,11659,,,0,0,,,1,0,,,August 2024,August 2024,,,
602099d9d7d2210001491973,Bog,4110,5,1,0.1644,4110,0,0,4110,822,467,10,2356,4110,4110,,956.5526645198371,0,0,0,0,,,,,,,,,,,,,,,,,0,0,,,4110,5,1,0.1644,0,0,4110,4110,822,467,10,2356,4110,4110,,956.5526645198371,0,0,,,1,0,,,May 2024,May 2024,,,
60254c17b8832e000134884b,jason543,418704,160,32,0.52338,13084.5,1,1,13223.5,2616.9,2575.5,2,5000,4975,21839,3736.368691657717,1642.4146857599635,0,1,0,0.03125,418704,160,32,0.52338,1,1,13084.5,13223.5,2616.9,2575.5,2,5000,4975,21839,3736.368691657717,1642.4146857599635,0,1,0,0.03125,,,,,,,,,,,,,,,,,0,0,0,0,5,0.20321028571428573,0.14537600000000006,0.20321028571428573,September 2023,June 2024,,,
602c2727cf4011000175b4ee,morica,750184,305,61,0.4919239344262295,12298.098360655738,1,1,12354,2459.6196721311476,2484,0,4998,2321,21303,3818.232444469561,1531.3778109924408,1,2,0.01639344262295082,0.03278688524590164,608776,240,48,0.5073133333333333,1,1,12682.833333333334,13059,2536.5666666666666,2566,0,4998,2321,21303,4054.748204266203,1543.0424491892632,1,2,0.020833333333333332,0.041666666666666664,141408,65,13,0.4351015384615385,0,0,10877.538461538461,10848,2175.507692307692,1898,0,4983,7681,17316,2392.1548862897653,1464.1226041558132,0,0,0,0,7,0.09919999999999995,-0.11408571428571429,-0.060048000000000046,August 2023,March 2024,,,
603b1b0d5cdb1b0001bbf19e,Moo,20822,5,1,0.83288,20822,1,1,20822,4164.4,4408,3331,4993,20822,20822,,682.5064102263069,0,0,0,0,20822,5,1,0.83288,1,1,20822,20822,4164.4,4408,3331,4993,20822,20822,,682.5064102263069,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,July 2024,July 2024,,,
603cd68ed3dc740001d9dc4b,devens,135512,55,11,0.4927709090909091,12319.272727272728,0,0,12356,2463.8545454545456,2393,0,4880,10637,14140,1179.6630874957477,1500.2809736845961,0,0,0,0,135512,55,11,0.4927709090909091,0,0,12319.272727272728,12356,2463.8545454545456,2393,0,4880,10637,14140,1179.6630874957477,1500.2809736845961,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,August 2023,August 2023,,,
603e28ef0297940001b93db1,fatslump(washed),70133,25,5,0.561064,14026.6,0,0,14499,2805.32,3062,1,4991,5986,19523,5080.03897622843,1712.2196120825156,0,0,0,0,70133,25,5,0.561064,0,0,14026.6,14499,2805.32,3062,1,4991,5986,19523,5080.03897622843,1712.2196120825156,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,1,0,,,January 2024,January 2024,,,
603ea83990c952000180974c,TabBluu.,627268,205,41,0.6119687804878049,15299.219512195123,2,1.25,15387,3059.8439024390245,3457,0,4951,5944,21874,3548.4344435257644,1455.2876004419195,1,4,0.024390243902439025,0.0975609756097561,340127,105,21,0.6478609523809524,2,1.33,16196.52380952381,15774,3239.304761904762,3537,15,4948,9860,21874,3264.1132026938035,1335.8783627261878,0,2,0,0.09523809523809523,,,,,,,,,,,0,4951,5944,21218,,,1,2,0.047619047619047616,0.09523809523809523,3,-0.1472380000000001,-0.06989600000000007,,November 2023,August 2024,,,
60423e2590c952000182b4a0,Pigeon,2195114,710,142,0.6183419718309859,15458.549295774648,1,1,15623.5,3091.7098591549297,3545.5,0,5000,2014,23235,3772.359208771084,1561.1242743612695,3,11,0.02112676056338028,0.07746478873239436,1442208,430,86,0.6707944186046512,1,1,16769.86046511628,17096,3353.9720930232556,3795,0,5000,6909,23235,3125.263828863093,1409.8131081813647,2,6,0.023255813953488372,0.06976744186046512,519817,180,36,0.5775744444444444,1,1,14439.361111111111,14411.5,2887.8722222222223,3303.5,0,4997,2014,21262,3490.734736412952,1629.1270668674067,1,5,0.011627906976744186,0.05813953488372093,8,-0.19446200000000002,-0.207858,-0.11964082352941174,August 2023,August 2024,0.7084,,0.6403691358024691
6053be97302f9500010c3c4c,marcel,33434,20,4,0.33434,8358.5,0,0,8046.5,1671.7,1519,47,4243,4863,12478,3249.600590841896,1167.8326078680968,0,0,0,0,33434,20,4,0.33434,0,0,8358.5,8046.5,1671.7,1519,47,4243,4863,12478,3249.600590841896,1167.8326078680968,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,3,-0.0006199999999999539,-0.22011999999999998,,August 2023,October 2023,,,
6056fd798ddd1c00018baf23,Trabota,1662736,450,90,0.7389937777777777,18474.844444444443,3,1.32,18827.5,3694.968888888889,4185.5,0,5000,10248,23386,2925.7869026981443,1329.4141566870724,9,30,0.1,0.3333333333333333,1662736,450,90,0.7389937777777777,3,1.32,18474.844444444443,18827.5,3694.968888888889,4185.5,0,5000,10248,23386,2925.7869026981443,1329.4141566870724,9,30,0.1,0.3333333333333333,,,,,,,,,,,,,,,,,0,0,0,0,4,0.031241999999999992,0.0599533333333333,,August 2023,November 2023,0.8051017283950618,0.8051017283950618,
