PLAYER_ID,PLAYER_NAME,TOTAL_TESTS,FIRST_ACCURACY,LAST_ACCURACY,LAST_SEED_MODE,OVERALL_IMPROVEMENT,RECENT_IMPROVEMENT,RECENT_5_IMPROVEMENT,FIRST_TEST_NUMBER,LAST_TEST_NUMBER,FIRST_TEST_NAME,LAST_TEST_NAME
5a33d4491cbd1560d0eaed6b,tozangezan,2,0.432158,0.596072,NM,0.16391400000000006,0.16391400000000006,,4,6,November 2023,January 2024
5c03eed1b5b94ba700403005,Finbarr,5,0.746486,0.774678,NM,0.028191999999999995,0.023905999999999983,0.028191999999999995,1,6,August 2023,January 2024
5c61c05b3d925ba81408c135,Sadziu,2,0.54384,0.610722,NM,0.066882,0.066882,,5,6,December 2023,January 2024
5ce9a9b0b741f8576819ddb6,Max,1,0.6022533333333333,0.6022533333333333,NM,0,,,6,6,January 2024,January 2024
5d91d1dfee473fc2e437b577,eenrandommens,3,0.606476923076923,0.640465,NM,0.033988076923076926,0.09171299999999993,,2,6,September 2023,January 2024
5ec26de5a789c45a9c13cf3c,sp4ghet,1,0.638384,0.638384,NM,0,,,6,6,January 2024,January 2024
5ed7d66d5d34e779bccc6590,kirilka,1,0.69578,0.69578,NM,0,,,6,6,January 2024,January 2024
6016ae33d48bd30001e71782,[TNT] Diablo,3,0.73718,0.63212,NM,-0.10505999999999993,0.036880000000000024,,4,6,November 2023,January 2024
603e28ef0297940001b93db1,fatslump(washed),1,0.561064,0.561064,NM,0,,,6,6,January 2024,January 2024
606402814f3a8e00016f860e,Dyll,1,0.416,0.416,NM,0,,,6,6,January 2024,January 2024
62501808475510c8f5f4ef79,Tom,2,0.470802,0.620432,NM,0.14962999999999999,0.14962999999999999,,5,6,December 2023,January 2024
62d17b25f827cbfd7205c25d,deshawn,3,0.6233975,0.828305,NM,0.2049074999999999,0.19519699999999995,,4,6,November 2023,January 2024
62e14841f938d5507c4d31f6,Jerome,1,0.5326369230769231,0.5326369230769231,NM,0,,,6,6,January 2024,January 2024
65196df73b287bbf7203f3f7,frey44,1,0.39772,0.39772,NM,0,,,6,6,January 2024,January 2024
59b6fa8456e5a24cf0c79c45,Bitcoin,1,0.33090909090909093,0.33090909090909093,NMPZ,0,,,5,5,December 2023,December 2023
5e7054fd2ad6cf16ec368ce1,dev,2,0.56265,0.525184,NMPZ,-0.037466,-0.037466,,4,5,November 2023,December 2023
5f7ddfaa5e57b3000189a24e,swangambit,1,0.5310646153846154,0.5310646153846154,NMPZ,0,,,5,5,December 2023,December 2023
5f9adbbe6ca2e400010530f4,Pup,2,0.220026,0.287556,NMPZ,0.06752999999999998,0.06752999999999998,,4,5,November 2023,December 2023
5fba6bb84876100001068d07,Sadu,1,0.11884,0.11884,NMPZ,0,,,5,5,December 2023,December 2023
60bcbc7bf9c48d00010901f5,Abyss,1,0.35868,0.35868,NMPZ,0,,,5,5,December 2023,December 2023
61f63ef33d94a3000139614d,クリプトナイト,3,0.39543,0.577736,NMPZ,0.18230600000000002,0.07295000000000007,,3,5,October 2023,December 2023
62e7791e257a6510556a1a03,Bokai𝋢𝋯𝋫𝋡𝋩,1,0.4399,0.4399,NMPZ,0,,,5,5,December 2023,December 2023
63bcd8027039017494d42999,KANMURU,1,0.408,0.408,NMPZ,0,,,5,5,December 2023,December 2023
642548987a0ec1cc8ffe5698,insomnia (5kftw),1,0.31264,0.31264,NMPZ,0,,,5,5,December 2023,December 2023
59fc5f5c39d8552a6c5e81a2,Simi,1,0.5101326315789474,0.5101326315789474,NM,0,,,4,4,November 2023,November 2023
5d46fa671d34a0315c268ad0,[TNT] TreezErik,1,0.53512,0.53512,NM,0,,,4,4,November 2023,November 2023
5e8e59292ad6cf212829d2bb,Happy Birthday,2,0.4172053333333333,0.401432,NM,-0.015773333333333306,-0.015773333333333306,,3,4,October 2023,November 2023
6056fd798ddd1c00018baf23,Trabota,4,0.737142,0.768384,NM,0.031241999999999992,0.0599533333333333,,1,4,August 2023,November 2023
6060aef763c4b80001aae836,Jasper,1,0.28298736842105265,0.28298736842105265,NM,0,,,4,4,November 2023,November 2023
612fc1ddd0cf470001098a99,Tanger#0350,3,0.566072,0.50112,NM,-0.06495200000000001,0.014106666666666656,,2,4,September 2023,November 2023
615c32f565de950001753a64,lemon,1,0.68276,0.68276,NM,0,,,4,4,November 2023,November 2023
626be1db347a090f4e84683f,VehicleRonald,3,0.704984,0.72299,NM,0.018005999999999966,-0.0024919999999999387,,1,4,August 2023,November 2023
632cb7c86205b55bcde7dcb7,y4suo,1,0.6623866666666667,0.6623866666666667,NM,0,,,4,4,November 2023,November 2023
6494f9bbab07ca3ea843220f,Kakaageo,1,0.62936,0.62936,NM,0,,,4,4,November 2023,November 2023
657136033b7d1f7babadbed4,SnowyMarsh339,1,0.24427692307692309,0.24427692307692309,NM,0,,,4,4,November 2023,November 2023
5ff0a98c0c42b3000156c799,Alexeycraggy,3,0.577414,0.55387,NM,-0.02354400000000001,-0.07615000000000005,,1,3,August 2023,October 2023
6053be97302f9500010c3c4c,marcel,3,0.27962,0.279,NM,-0.0006199999999999539,-0.22011999999999998,,1,3,August 2023,October 2023
60c5dcc9dcd637000191fd5d,VishTheFish,1,0.27598666666666666,0.27598666666666666,NM,0,,,3,3,October 2023,October 2023
631092b3f84123ad62736883,LaziiQQ БОГ,1,0.50504,0.50504,NM,0,,,3,3,October 2023,October 2023
631d3543233913017a7ac6c6,nitro,1,0.5703127272727273,0.5703127272727273,NM,0,,,3,3,October 2023,October 2023
6420e452357e1c2d41c78157,angjusevi,1,0.580704,0.580704,NM,0,,,3,3,October 2023,October 2023
59a362320ee41f7e90f3ce92,Wolftrekker (YT),1,0.5494755555555556,0.5494755555555556,NM,0,,,2,2,September 2023,September 2023
59d0b74bd8fe1d5b30651962,Debre,1,0.691022,0.691022,NM,0,,,2,2,September 2023,September 2023
598e0f3d43a1435770463715,yeeboiiiiiiiiiiiiii,1,0.61946,0.61946,NM,0,,,1,1,August 2023,August 2023
5eb8f59b318e46ab803dcba4,ᚱᚮᛐᛍᚴᛁ,1,0.27052,0.27052,NM,0,,,1,1,August 2023,August 2023
5eedb3d29d57a84ae09c4290,Hydro,1,0.36531636363636366,0.36531636363636366,NM,0,,,1,1,August 2023,August 2023
603cd68ed3dc740001d9dc4b,devens,1,0.4927709090909091,0.4927709090909091,NM,0,,,1,1,August 2023,August 2023
607334e1fec6f00001f676a2,hoki,1,0.45804,0.45804,NM,0,,,1,1,August 2023,August 2023
6208f41304f54b000118a55d,Richárd Varszámisz,1,0.28404,0.28404,NM,0,,,1,1,August 2023,August 2023
62ab7d3b8c54d1371af90469,Levente Peter Kerekes,1,0.18496,0.18496,NM,0,,,1,1,August 2023,August 2023
